year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,3,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",50.00,9.00,2.54,0.46,0.47,0.00,5.53,0.00,0.00,837.00,584.00,10.00,22.00,0.00,221.00
2022,3,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",43.00,16.00,1.87,1.03,10.28,0.00,2.82,1.00,0.00,737.00,97.00,44.00,485.00,0.00,111.00
2022,3,MQ,Envoy Air,EYW,"Key West, FL: Key West International",132.00,23.00,6.62,1.08,5.61,0.00,9.70,0.00,0.00,1250.00,217.00,54.00,472.00,0.00,507.00
2022,3,MQ,Envoy Air,FNT,"Flint, MI: Bishop International",74.00,7.00,1.00,0.72,4.17,0.00,1.11,0.00,0.00,274.00,17.00,23.00,158.00,0.00,76.00
2022,3,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",12.00,3.00,0.19,0.09,0.95,0.00,1.77,0.00,0.00,92.00,5.00,3.00,40.00,0.00,44.00
2022,3,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",80.00,4.00,1.82,0.00,1.18,0.00,1.00,2.00,0.00,127.00,43.00,0.00,65.00,0.00,19.00
2022,3,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,3,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",62.00,3.00,0.00,1.00,1.57,0.00,0.43,1.00,1.00,139.00,0.00,70.00,60.00,0.00,9.00
2022,3,MQ,Envoy Air,GGG,"Longview, TX: East Texas Regional",60.00,4.00,0.77,0.83,1.39,0.00,1.02,2.00,0.00,918.00,49.00,171.00,593.00,0.00,105.00
2022,3,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",33.00,7.00,1.94,0.87,1.68,0.00,2.51,0.00,0.00,283.00,114.00,28.00,37.00,0.00,104.00
2022,3,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",30.00,2.00,0.45,0.00,0.35,0.00,1.20,0.00,0.00,256.00,16.00,0.00,6.00,0.00,234.00
2022,3,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",81.00,12.00,2.19,0.55,4.78,0.00,4.48,1.00,1.00,631.00,120.00,16.00,322.00,0.00,173.00
2022,3,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",50.00,8.00,3.44,0.00,2.68,0.00,1.87,2.00,0.00,288.00,102.00,0.00,121.00,0.00,65.00
2022,3,MQ,Envoy Air,GRI,"Grand Island, NE: Central Nebraska Regional",60.00,2.00,0.60,0.00,1.40,0.00,0.00,1.00,0.00,63.00,27.00,0.00,36.00,0.00,0.00
2022,3,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",200.00,29.00,14.65,1.03,5.45,0.00,7.87,3.00,0.00,1315.00,670.00,153.00,200.00,0.00,292.00
2022,3,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",78.00,12.00,5.86,0.88,3.26,0.00,1.99,0.00,0.00,1282.00,964.00,30.00,159.00,0.00,129.00
2022,3,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",123.00,16.00,4.63,0.59,3.13,0.00,7.65,2.00,0.00,657.00,223.00,14.00,103.00,0.00,317.00
